Hour,Avg Weekday Entry,Avg Saturday Entry,Avg Sunday Entry,Avg Weekday Exit,Avg Saturday Exit,Avg Sunday Exit,Avg Holiday Entries,Avg Holiday Exits,month,station
1:00:00 AM,16,19,18,70,34,33,12,91,7,Exchange Place
2:00:00 AM,5,12,11,27,24,18,7,38,7,Exchange Place
3:00:00 AM,6,6,5,18,14,12,4,8,7,Exchange Place
4:00:00 AM,23,6,8,21,10,13,5,16,7,Exchange Place
5:00:00 AM,157,14,11,87,32,22,21,17,7,Exchange Place
6:00:00 AM,596,71,39,361,145,80,80,32,7,Exchange Place
7:00:00 AM,"1,610",131,79,"1,375",241,167,127,109,7,Exchange Place
8:00:00 AM,"2,981",201,152,"3,315",337,183,226,125,7,Exchange Place
9:00:00 AM,"1,675",269,207,"2,136",438,282,260,131,7,Exchange Place
10:00:00 AM,677,359,268,523,576,262,278,172,7,Exchange Place
11:00:00 AM,498,336,259,309,546,306,325,239,7,Exchange Place
12:00:00 PM,454,326,238,323,550,335,328,320,7,Exchange Place
1:00:00 PM,448,278,245,378,528,297,296,402,7,Exchange Place
2:00:00 PM,491,264,212,433,504,295,341,614,7,Exchange Place
3:00:00 PM,680,281,217,597,425,325,333,730,7,Exchange Place
4:00:00 PM,"1,662",293,200,"1,004",427,306,306,983,7,Exchange Place
5:00:00 PM,"3,245",273,234,"1,958",399,302,400,"1,316",7,Exchange Place
6:00:00 PM,"1,864",309,172,"2,048",394,305,422,"1,566",7,Exchange Place
7:00:00 PM,717,249,170,"1,228",360,284,480,"2,072",7,Exchange Place
8:00:00 PM,335,229,153,736,292,244,487,"1,991",7,Exchange Place
9:00:00 PM,197,208,135,561,260,246,"1,740","1,325",7,Exchange Place
10:00:00 PM,123,167,106,423,251,196,"3,562",657,7,Exchange Place
11:00:00 PM,72,144,70,208,115,121,769,405,7,Exchange Place
12:00:00 AM,26,40,25,146,227,65,0,0,8,Exchange Place
1:00:00 AM,15,19,14,63,58,41,0,0,8,Exchange Place
2:00:00 AM,8,10,10,30,33,23,0,0,8,Exchange Place
3:00:00 AM,6,8,4,19,11,17,0,0,8,Exchange Place
4:00:00 AM,21,3,4,24,13,14,0,0,8,Exchange Place
5:00:00 AM,156,10,7,83,26,32,0,0,8,Exchange Place
6:00:00 AM,571,62,34,343,108,70,0,0,8,Exchange Place
7:00:00 AM,"1,546",140,81,"1,307",207,174,0,0,8,Exchange Place
8:00:00 AM,"2,977",213,156,"3,206",316,198,0,0,8,Exchange Place
9:00:00 AM,"1,645",289,229,"2,011",322,345,0,0,8,Exchange Place
10:00:00 AM,619,370,290,501,481,387,0,0,8,Exchange Place
11:00:00 AM,478,419,296,292,533,449,0,0,8,Exchange Place
12:00:00 PM,453,346,280,316,485,434,0,0,8,Exchange Place
1:00:00 PM,399,309,240,369,493,487,0,0,8,Exchange Place
2:00:00 PM,456,318,239,433,522,403,0,0,8,Exchange Place
3:00:00 PM,673,336,231,578,442,362,0,0,8,Exchange Place
4:00:00 PM,"1,622",316,240,986,410,373,0,0,8,Exchange Place
5:00:00 PM,"3,055",317,267,"2,027",464,362,0,0,8,Exchange Place
6:00:00 PM,"1,705",291,249,"2,030",468,358,0,0,8,Exchange Place
7:00:00 PM,696,301,201,"1,217",412,268,0,0,8,Exchange Place
8:00:00 PM,339,285,206,770,377,231,0,0,8,Exchange Place
9:00:00 PM,194,259,159,519,360,209,0,0,8,Exchange Place
10:00:00 PM,126,200,126,426,284,167,0,0,8,Exchange Place
11:00:00 PM,72,137,80,209,209,87,0,0,8,Exchange Place
12:00:00 AM,20,45,43,79,198,212,36,158,1,Newport
1:00:00 AM,11,15,31,57,141,136,42,346,1,Newport
2:00:00 AM,3,4,8,22,69,67,38,211,1,Newport
3:00:00 AM,3,3,5,17,34,52,13,123,1,Newport
4:00:00 AM,12,8,6,21,32,28,6,57,1,Newport
5:00:00 AM,68,20,13,44,31,28,23,32,1,Newport
6:00:00 AM,392,62,35,311,54,25,75,57,1,Newport
7:00:00 AM,"1,368",108,77,"1,210",59,32,172,77,1,Newport
8:00:00 AM,"3,475",210,143,"2,898",101,60,405,131,1,Newport
9:00:00 AM,"2,130",319,198,"1,939",115,73,409,145,1,Newport
10:00:00 AM,721,422,333,466,198,139,360,134,1,Newport
11:00:00 AM,528,571,463,300,247,190,438,163,1,Newport
12:00:00 PM,465,605,463,311,311,274,431,191,1,Newport
1:00:00 PM,436,541,459,356,342,324,398,274,1,Newport
2:00:00 PM,468,499,417,403,423,391,385,321,1,Newport
3:00:00 PM,637,456,379,541,500,439,375,390,1,Newport
4:00:00 PM,"1,449",467,380,820,545,498,373,501,1,Newport
5:00:00 PM,"3,286",524,371,"2,099",596,474,389,553,1,Newport
6:00:00 PM,"1,760",479,318,"2,852",608,496,286,631,1,Newport
7:00:00 PM,684,334,204,"1,908",517,440,181,540,1,Newport
8:00:00 PM,293,237,138,"1,139",461,399,104,379,1,Newport
9:00:00 PM,195,210,87,826,433,312,113,328,1,Newport
10:00:00 PM,127,159,69,535,377,257,66,249,1,Newport
11:00:00 PM,46,65,22,303,310,162,22,151,1,Newport
12:00:00 AM,20,41,52,93,215,299,20,193,2,Newport
1:00:00 AM,8,25,26,58,170,170,27,75,2,Newport
2:00:00 AM,3,4,7,25,79,82,6,43,2,Newport
3:00:00 AM,3,3,3,14,48,58,0,18,2,Newport
4:00:00 AM,12,8,8,22,28,32,7,29,2,Newport
5:00:00 AM,67,20,18,46,36,36,23,35,2,Newport
6:00:00 AM,391,62,39,302,46,29,115,57,2,Newport
7:00:00 AM,"1,438",134,87,"1,173",58,32,261,158,2,Newport
8:00:00 AM,"3,597",264,159,"2,816",102,61,802,158,2,Newport
9:00:00 AM,"2,233",385,243,"1,931",150,77,692,253,2,Newport
10:00:00 AM,804,509,393,494,208,162,440,180,2,Newport
11:00:00 AM,622,629,527,328,271,211,480,243,2,Newport
12:00:00 PM,530,670,550,347,348,262,502,265,2,Newport
1:00:00 PM,519,624,498,392,398,334,513,384,2,Newport
2:00:00 PM,515,571,420,445,421,383,438,386,2,Newport
3:00:00 PM,673,513,393,573,543,484,408,573,2,Newport
4:00:00 PM,"1,512",541,423,864,648,482,484,487,2,Newport
5:00:00 PM,"3,191",561,436,"2,134",660,548,516,765,2,Newport
6:00:00 PM,"1,799",540,376,"2,880",708,575,476,"1,015",2,Newport
7:00:00 PM,697,386,219,"1,967",683,504,271,779,2,Newport
8:00:00 PM,326,305,133,"1,255",601,486,206,593,2,Newport
9:00:00 PM,221,249,101,"1,069",515,382,152,447,2,Newport
10:00:00 PM,135,180,113,655,479,349,89,382,2,Newport
11:00:00 PM,51,83,40,394,430,205,20,174,2,Newport
12:00:00 AM,18,38,68,106,278,314,0,0,3,Newport
1:00:00 AM,9,24,27,72,204,178,0,0,3,Newport
2:00:00 AM,3,9,12,28,83,79,0,0,3,Newport
3:00:00 AM,4,3,7,16,47,79,0,0,3,Newport
4:00:00 AM,13,9,7,22,41,57,0,0,3,Newport
5:00:00 AM,68,18,22,42,34,42,0,0,3,Newport
6:00:00 AM,377,73,48,291,43,35,0,0,3,Newport
7:00:00 AM,"1,388",129,87,"1,150",57,30,0,0,3,Newport
8:00:00 AM,"3,585",273,171,"2,787",100,65,0,0,3,Newport
9:00:00 AM,"2,343",437,285,"1,935",154,90,0,0,3,Newport
10:00:00 AM,871,588,435,467,231,157,0,0,3,Newport
11:00:00 AM,641,756,515,326,295,236,0,0,3,Newport
12:00:00 PM,557,776,566,353,355,273,0,0,3,Newport
1:00:00 PM,519,694,514,402,456,350,0,0,3,Newport
2:00:00 PM,512,658,466,441,509,404,0,0,3,Newport
3:00:00 PM,674,590,426,590,578,444,0,0,3,Newport
4:00:00 PM,"1,505",583,410,884,694,516,0,0,3,Newport
5:00:00 PM,"3,143",585,374,"2,132",762,495,0,0,3,Newport
6:00:00 PM,"1,809",584,354,"2,883",753,580,0,0,3,Newport
7:00:00 PM,735,464,229,"2,037",792,522,0,0,3,Newport
8:00:00 PM,357,364,140,"1,348",741,512,0,0,3,Newport
9:00:00 PM,239,297,103,"1,099",684,400,0,0,3,Newport
10:00:00 PM,148,191,70,682,617,349,0,0,3,Newport
11:00:00 PM,60,115,32,439,509,155,0,0,3,Newport
12:00:00 AM,23,55,67,113,283,412,0,0,4,Newport
1:00:00 AM,9,22,21,74,179,218,0,0,4,Newport
2:00:00 AM,3,8,13,27,75,114,0,0,4,Newport
3:00:00 AM,4,7,7,16,44,60,0,0,4,Newport
4:00:00 AM,14,11,12,20,36,60,0,0,4,Newport
5:00:00 AM,69,25,17,43,25,36,0,0,4,Newport
6:00:00 AM,388,74,49,288,44,31,0,0,4,Newport
7:00:00 AM,"1,449",146,113,"1,168",60,40,0,0,4,Newport
8:00:00 AM,"3,593",302,222,"2,694",111,78,0,0,4,Newport
9:00:00 AM,"2,380",518,363,"1,848",159,119,0,0,4,Newport
10:00:00 AM,939,700,563,496,242,184,0,0,4,Newport
11:00:00 AM,698,863,671,347,346,253,0,0,4,Newport
12:00:00 PM,611,891,619,396,366,300,0,0,4,Newport
1:00:00 PM,564,793,548,432,450,353,0,0,4,Newport
2:00:00 PM,552,713,470,490,525,493,0,0,4,Newport
3:00:00 PM,726,628,410,650,628,518,0,0,4,Newport
4:00:00 PM,"1,550",578,411,939,708,545,0,0,4,Newport
5:00:00 PM,"3,156",628,396,"2,236",770,587,0,0,4,Newport
6:00:00 PM,"1,725",570,336,"2,909",859,671,0,0,4,Newport
7:00:00 PM,699,477,246,"2,081",852,713,0,0,4,Newport
8:00:00 PM,341,404,169,"1,418",882,556,0,0,4,Newport
9:00:00 PM,238,309,95,"1,175",877,540,0,0,4,Newport
10:00:00 PM,146,197,77,723,798,388,0,0,4,Newport
11:00:00 PM,49,113,26,430,636,300,0,0,4,Newport
12:00:00 AM,23,62,57,129,307,327,40,191,5,Newport
1:00:00 AM,10,22,21,80,207,223,7,109,5,Newport
2:00:00 AM,4,10,12,27,115,90,7,54,5,Newport
3:00:00 AM,3,6,4,16,54,57,6,22,5,Newport
4:00:00 AM,15,15,8,23,43,45,5,30,5,Newport
5:00:00 AM,71,30,25,39,37,35,20,25,5,Newport
6:00:00 AM,423,95,51,287,42,40,51,43,5,Newport
7:00:00 AM,"1,490",153,115,"1,182",70,43,106,42,5,Newport
8:00:00 AM,"3,489",310,177,"2,711",125,61,192,116,5,Newport
9:00:00 AM,"2,326",499,338,"1,818",189,120,407,133,5,Newport
10:00:00 AM,931,693,512,494,249,198,480,233,5,Newport
11:00:00 AM,696,874,573,353,349,253,585,306,5,Newport
12:00:00 PM,615,898,609,389,424,294,556,351,5,Newport
1:00:00 PM,574,792,569,448,474,379,481,348,5,Newport
2:00:00 PM,584,697,460,528,574,416,493,523,5,Newport
3:00:00 PM,758,644,425,677,707,456,477,514,5,Newport
4:00:00 PM,"1,609",610,416,961,879,505,497,532,5,Newport
5:00:00 PM,"3,131",672,446,"2,281",828,556,505,584,5,Newport
6:00:00 PM,"1,700",755,395,"2,881",820,664,415,607,5,Newport
7:00:00 PM,704,535,288,"2,066",819,625,342,616,5,Newport
8:00:00 PM,380,423,176,"1,349",883,544,246,585,5,Newport
9:00:00 PM,283,325,122,"1,077",833,464,217,540,5,Newport
10:00:00 PM,173,210,93,736,642,427,136,416,5,Newport
11:00:00 PM,63,110,46,494,586,314,45,223,5,Newport
12:00:00 AM,25,63,67,149,351,406,0,0,6,Newport
1:00:00 AM,9,27,25,76,232,206,0,0,6,Newport
2:00:00 AM,3,8,11,21,126,111,0,0,6,Newport
3:00:00 AM,2,4,6,18,76,61,0,0,6,Newport
4:00:00 AM,16,11,9,21,44,56,0,0,6,Newport
5:00:00 AM,68,28,19,38,33,42,0,0,6,Newport
6:00:00 AM,417,90,48,288,40,27,0,0,6,Newport
7:00:00 AM,"1,521",180,101,"1,236",66,42,0,0,6,Newport
8:00:00 AM,"3,532",288,206,"2,859",115,70,0,0,6,Newport
9:00:00 AM,"2,301",447,361,"1,891",187,112,0,0,6,Newport
10:00:00 AM,836,637,559,511,255,192,0,0,6,Newport
11:00:00 AM,603,765,696,344,331,244,0,0,6,Newport
12:00:00 PM,554,785,676,376,390,301,0,0,6,Newport
1:00:00 PM,509,726,628,439,449,369,0,0,6,Newport
2:00:00 PM,528,656,544,503,525,455,0,0,6,Newport
3:00:00 PM,710,613,473,632,547,507,0,0,6,Newport
4:00:00 PM,"1,518",641,480,905,649,517,0,0,6,Newport
5:00:00 PM,"3,145",664,449,"2,161",722,597,0,0,6,Newport
6:00:00 PM,"1,785",611,437,"2,928",795,649,0,0,6,Newport
7:00:00 PM,756,494,273,"2,038",741,665,0,0,6,Newport
8:00:00 PM,399,395,215,"1,284",743,549,0,0,6,Newport
9:00:00 PM,284,358,160,990,693,504,0,0,6,Newport
10:00:00 PM,169,227,96,710,719,465,0,0,6,Newport
11:00:00 PM,69,114,36,428,613,297,0,0,6,Newport
12:00:00 AM,29,59,64,130,298,283,61,148,7,Newport
1:00:00 AM,12,22,26,71,207,183,33,160,7,Newport
2:00:00 AM,3,7,9,28,110,94,12,71,7,Newport
3:00:00 AM,2,4,6,16,72,56,8,28,7,Newport
4:00:00 AM,11,6,10,21,40,41,11,25,7,Newport
5:00:00 AM,69,23,19,32,31,27,25,17,7,Newport
6:00:00 AM,389,78,43,264,31,29,69,39,7,Newport
7:00:00 AM,"1,427",131,93,"1,098",59,34,101,50,7,Newport
8:00:00 AM,"3,463",271,184,"2,675",97,66,222,123,7,Newport
9:00:00 AM,"2,223",411,306,"1,775",158,105,306,160,7,Newport
10:00:00 AM,823,618,494,466,231,179,419,218,7,Newport
11:00:00 AM,623,714,579,323,285,240,599,238,7,Newport
12:00:00 PM,534,728,541,357,347,248,488,309,7,Newport
1:00:00 PM,495,648,531,424,349,314,477,327,7,Newport
2:00:00 PM,522,557,443,478,473,366,520,408,7,Newport
3:00:00 PM,708,560,405,619,512,456,426,475,7,Newport
4:00:00 PM,"1,546",540,443,884,584,433,476,516,7,Newport
5:00:00 PM,"3,038",591,444,"2,069",613,495,521,561,7,Newport
6:00:00 PM,"1,671",577,448,"2,637",625,503,522,601,7,Newport
7:00:00 PM,732,480,324,"1,822",640,521,475,546,7,Newport
8:00:00 PM,382,362,205,"1,122",563,473,300,492,7,Newport
9:00:00 PM,273,337,156,881,595,472,222,351,7,Newport
10:00:00 PM,180,215,99,592,581,426,840,411,7,Newport
11:00:00 PM,68,121,50,383,534,224,308,504,7,Newport
12:00:00 AM,27,61,72,103,277,363,0,0,8,Newport
1:00:00 AM,9,23,22,75,180,163,0,0,8,Newport
2:00:00 AM,2,11,10,18,106,98,0,0,8,Newport
3:00:00 AM,3,5,6,12,38,56,0,0,8,Newport
4:00:00 AM,13,10,10,15,47,42,0,0,8,Newport
5:00:00 AM,66,24,20,36,32,28,0,0,8,Newport
6:00:00 AM,370,78,46,255,37,26,0,0,8,Newport
7:00:00 AM,"1,377",129,96,"1,085",64,39,0,0,8,Newport
8:00:00 AM,"3,379",254,190,"2,561",112,70,0,0,8,Newport
9:00:00 AM,"2,253",417,312,"1,680",169,104,0,0,8,Newport
10:00:00 AM,839,668,495,444,237,215,0,0,8,Newport
11:00:00 AM,614,765,605,325,319,260,0,0,8,Newport
12:00:00 PM,552,740,604,362,363,329,0,0,8,Newport
1:00:00 PM,516,662,582,426,413,350,0,0,8,Newport
2:00:00 PM,524,602,493,500,440,403,0,0,8,Newport
3:00:00 PM,699,585,419,632,522,488,0,0,8,Newport
4:00:00 PM,"1,521",641,472,898,612,448,0,0,8,Newport
5:00:00 PM,"2,950",624,449,"2,075",640,548,0,0,8,Newport
6:00:00 PM,"1,622",640,460,"2,646",649,541,0,0,8,Newport
7:00:00 PM,731,491,290,"1,745",604,528,0,0,8,Newport
8:00:00 PM,395,386,216,"1,136",671,546,0,0,8,Newport
9:00:00 PM,283,333,144,888,650,437,0,0,8,Newport
10:00:00 PM,158,225,86,593,584,334,0,0,8,Newport
11:00:00 PM,72,123,38,394,511,202,0,0,8,Newport
12:00:00 AM,28,82,111,103,336,412,119,260,1,Hoboken
1:00:00 AM,17,45,72,80,270,319,138,571,1,Hoboken
2:00:00 AM,9,28,54,36,141,178,108,376,1,Hoboken
3:00:00 AM,10,17,16,24,69,72,42,203,1,Hoboken
4:00:00 AM,28,10,10,19,33,57,21,68,1,Hoboken
5:00:00 AM,141,28,17,49,50,38,34,57,1,Hoboken
6:00:00 AM,"1,495",74,47,147,55,41,131,59,1,Hoboken
7:00:00 AM,"5,539",141,83,412,62,35,437,84,1,Hoboken
8:00:00 AM,"9,898",274,128,"1,033",150,73,883,244,1,Hoboken
9:00:00 AM,"4,142",404,235,986,188,107,510,274,1,Hoboken
10:00:00 AM,"1,062",574,423,350,233,177,357,175,1,Hoboken
11:00:00 AM,621,740,571,283,339,256,485,214,1,Hoboken
12:00:00 PM,490,835,669,359,397,392,460,263,1,Hoboken
1:00:00 PM,440,736,612,432,421,427,521,338,1,Hoboken
2:00:00 PM,433,649,527,556,513,475,451,396,1,Hoboken
3:00:00 PM,485,664,457,967,607,502,424,487,1,Hoboken
4:00:00 PM,749,690,449,"2,353",703,598,415,581,1,Hoboken
5:00:00 PM,"1,397",770,437,"6,301",817,720,517,905,1,Hoboken
6:00:00 PM,"1,133",802,342,"6,050",755,488,412,903,1,Hoboken
7:00:00 PM,524,608,242,"2,903",670,509,236,559,1,Hoboken
8:00:00 PM,277,411,197,"1,402",600,380,154,357,1,Hoboken
9:00:00 PM,192,293,112,861,622,296,98,310,1,Hoboken
10:00:00 PM,124,223,92,629,533,282,70,235,1,Hoboken
11:00:00 PM,69,170,44,394,516,181,37,194,1,Hoboken
12:00:00 AM,27,68,108,122,345,436,41,92,2,Hoboken
1:00:00 AM,16,44,66,90,316,300,14,125,2,Hoboken
2:00:00 AM,9,34,59,44,152,160,8,74,2,Hoboken
3:00:00 AM,10,13,26,23,89,128,13,33,2,Hoboken
4:00:00 AM,28,15,11,18,45,48,13,19,2,Hoboken
5:00:00 AM,144,32,16,57,57,62,32,38,2,Hoboken
6:00:00 AM,"1,472",72,48,153,57,44,207,77,2,Hoboken
7:00:00 AM,"5,446",146,91,422,80,40,776,147,2,Hoboken
8:00:00 AM,"9,885",301,153,"1,023",151,72,"1,620",286,2,Hoboken
9:00:00 AM,"4,009",451,265,"1,029",218,116,"1,086",434,2,Hoboken
10:00:00 AM,"1,042",600,444,363,254,226,634,233,2,Hoboken
11:00:00 AM,657,819,615,305,381,281,651,299,2,Hoboken
12:00:00 PM,491,911,656,383,428,383,635,328,2,Hoboken
1:00:00 PM,450,821,609,485,495,410,596,456,2,Hoboken
2:00:00 PM,441,739,525,606,530,497,427,509,2,Hoboken
3:00:00 PM,503,689,473,"1,081",646,537,500,702,2,Hoboken
4:00:00 PM,767,735,515,"2,430",788,689,509,881,2,Hoboken
5:00:00 PM,"1,430",861,516,"6,161",902,794,750,"1,143",2,Hoboken
6:00:00 PM,"1,178",876,357,"5,655",853,671,542,"1,768",2,Hoboken
7:00:00 PM,593,672,241,"2,814",798,503,332,794,2,Hoboken
8:00:00 PM,317,451,163,"1,425",668,412,190,623,2,Hoboken
9:00:00 PM,214,315,137,961,605,328,123,428,2,Hoboken
10:00:00 PM,124,263,253,700,613,348,75,310,2,Hoboken
11:00:00 PM,72,175,85,461,650,293,43,177,2,Hoboken
12:00:00 AM,28,97,126,143,406,527,0,0,3,Hoboken
1:00:00 AM,16,54,81,93,353,341,0,0,3,Hoboken
2:00:00 AM,8,30,44,52,143,131,0,0,3,Hoboken
3:00:00 AM,8,18,33,26,109,169,0,0,3,Hoboken
4:00:00 AM,27,12,21,18,46,69,0,0,3,Hoboken
5:00:00 AM,143,33,31,57,51,70,0,0,3,Hoboken
6:00:00 AM,"1,489",74,61,162,59,45,0,0,3,Hoboken
7:00:00 AM,"5,286",174,106,399,92,43,0,0,3,Hoboken
8:00:00 AM,"9,570",313,150,983,175,87,0,0,3,Hoboken
9:00:00 AM,"3,983",523,296,"1,008",250,153,0,0,3,Hoboken
10:00:00 AM,"1,157",718,464,383,320,233,0,0,3,Hoboken
11:00:00 AM,701,957,653,304,483,322,0,0,3,Hoboken
12:00:00 PM,541,"1,058",655,387,547,354,0,0,3,Hoboken
1:00:00 PM,475,961,632,472,599,462,0,0,3,Hoboken
2:00:00 PM,468,841,512,575,660,491,0,0,3,Hoboken
3:00:00 PM,528,792,445,"1,024",830,600,0,0,3,Hoboken
4:00:00 PM,801,814,430,"2,343",920,635,0,0,3,Hoboken
5:00:00 PM,"1,454",893,467,"6,171","1,035",701,0,0,3,Hoboken
6:00:00 PM,"1,216",852,358,"5,624","1,064",572,0,0,3,Hoboken
7:00:00 PM,633,722,288,"2,833","1,037",589,0,0,3,Hoboken
8:00:00 PM,339,506,183,"1,513",896,402,0,0,3,Hoboken
9:00:00 PM,225,346,126,981,885,353,0,0,3,Hoboken
10:00:00 PM,143,285,92,718,817,284,0,0,3,Hoboken
11:00:00 PM,78,195,54,519,751,226,0,0,3,Hoboken
12:00:00 AM,32,69,125,159,381,617,0,0,4,Hoboken
1:00:00 AM,21,43,75,103,310,340,0,0,4,Hoboken
2:00:00 AM,12,34,65,45,142,214,0,0,4,Hoboken
3:00:00 AM,9,14,26,32,98,114,0,0,4,Hoboken
4:00:00 AM,25,13,19,23,46,100,0,0,4,Hoboken
5:00:00 AM,139,32,22,61,69,76,0,0,4,Hoboken
6:00:00 AM,"1,483",82,75,171,73,62,0,0,4,Hoboken
7:00:00 AM,"5,456",191,116,430,98,46,0,0,4,Hoboken
8:00:00 AM,"9,508",323,168,"1,031",159,87,0,0,4,Hoboken
9:00:00 AM,"3,987",533,373,"1,053",227,180,0,0,4,Hoboken
10:00:00 AM,"1,164",764,541,439,352,220,0,0,4,Hoboken
11:00:00 AM,749,990,682,353,468,370,0,0,4,Hoboken
12:00:00 PM,576,"1,031",692,441,538,456,0,0,4,Hoboken
1:00:00 PM,508,938,599,537,584,500,0,0,4,Hoboken
2:00:00 PM,494,840,509,693,693,474,0,0,4,Hoboken
3:00:00 PM,542,753,478,"1,216",732,658,0,0,4,Hoboken
4:00:00 PM,829,767,482,"2,640",748,647,0,0,4,Hoboken
5:00:00 PM,"1,454",863,489,"6,456","1,037",837,0,0,4,Hoboken
6:00:00 PM,"1,172",793,395,"6,045",994,751,0,0,4,Hoboken
7:00:00 PM,601,742,373,"2,930",982,714,0,0,4,Hoboken
8:00:00 PM,340,514,244,"1,662",951,556,0,0,4,Hoboken
9:00:00 PM,232,389,165,"1,057",859,405,0,0,4,Hoboken
10:00:00 PM,137,267,115,767,720,301,0,0,4,Hoboken
11:00:00 PM,83,210,70,503,791,278,0,0,4,Hoboken
12:00:00 AM,28,98,138,148,435,375,49,191,5,Hoboken
1:00:00 AM,18,43,74,113,314,341,7,141,5,Hoboken
2:00:00 AM,9,32,43,55,171,200,23,107,5,Hoboken
3:00:00 AM,10,19,19,31,112,97,7,64,5,Hoboken
4:00:00 AM,27,24,12,23,58,60,13,33,5,Hoboken
5:00:00 AM,142,44,29,59,65,62,23,40,5,Hoboken
6:00:00 AM,"1,521",96,74,169,61,53,76,49,5,Hoboken
7:00:00 AM,"5,382",200,130,443,91,59,112,55,5,Hoboken
8:00:00 AM,"9,350",314,178,"1,016",190,93,200,127,5,Hoboken
9:00:00 AM,"3,983",548,334,"1,086",273,197,340,142,5,Hoboken
10:00:00 AM,"1,162",701,458,442,326,235,451,270,5,Hoboken
11:00:00 AM,742,934,619,370,424,271,629,250,5,Hoboken
12:00:00 PM,587,959,623,472,485,380,589,391,5,Hoboken
1:00:00 PM,529,902,599,622,535,457,518,399,5,Hoboken
2:00:00 PM,515,755,486,795,668,471,501,518,5,Hoboken
3:00:00 PM,554,733,482,"1,310",778,511,399,475,5,Hoboken
4:00:00 PM,870,760,466,"2,758",864,603,422,653,5,Hoboken
5:00:00 PM,"1,475",785,509,"6,491",891,636,515,710,5,Hoboken
6:00:00 PM,"1,145",813,421,"5,813",995,649,468,596,5,Hoboken
7:00:00 PM,624,704,375,"2,827",924,652,444,560,5,Hoboken
8:00:00 PM,350,463,248,"1,634",863,525,282,536,5,Hoboken
9:00:00 PM,248,375,172,"1,109",761,370,244,481,5,Hoboken
10:00:00 PM,157,271,130,824,609,339,122,373,5,Hoboken
11:00:00 PM,92,235,110,585,655,316,58,240,5,Hoboken
12:00:00 AM,32,96,120,174,494,540,0,0,6,Hoboken
1:00:00 AM,18,58,82,137,433,310,0,0,6,Hoboken
2:00:00 AM,10,31,52,50,187,218,0,0,6,Hoboken
3:00:00 AM,12,15,20,27,104,138,0,0,6,Hoboken
4:00:00 AM,26,18,16,26,71,58,0,0,6,Hoboken
5:00:00 AM,151,39,28,58,87,67,0,0,6,Hoboken
6:00:00 AM,"1,521",99,62,176,67,53,0,0,6,Hoboken
7:00:00 AM,"5,831",191,118,457,97,43,0,0,6,Hoboken
8:00:00 AM,"10,200",327,187,"1,094",206,118,0,0,6,Hoboken
9:00:00 AM,"4,270",495,403,"1,073",281,185,0,0,6,Hoboken
10:00:00 AM,"1,173",672,642,465,340,227,0,0,6,Hoboken
11:00:00 AM,772,888,881,391,446,349,0,0,6,Hoboken
12:00:00 PM,612,918,869,495,545,475,0,0,6,Hoboken
1:00:00 PM,538,846,753,640,581,459,0,0,6,Hoboken
2:00:00 PM,533,775,654,795,631,518,0,0,6,Hoboken
3:00:00 PM,560,744,595,"1,284",671,573,0,0,6,Hoboken
4:00:00 PM,874,734,559,"2,770",707,716,0,0,6,Hoboken
5:00:00 PM,"1,482",820,566,"6,575",911,824,0,0,6,Hoboken
6:00:00 PM,"1,226",739,441,"6,318",829,850,0,0,6,Hoboken
7:00:00 PM,665,640,421,"2,980",839,746,0,0,6,Hoboken
8:00:00 PM,373,497,326,"1,735",819,632,0,0,6,Hoboken
9:00:00 PM,275,438,252,"1,142",807,576,0,0,6,Hoboken
10:00:00 PM,186,294,143,845,717,480,0,0,6,Hoboken
11:00:00 PM,98,208,71,582,876,438,0,0,6,Hoboken
12:00:00 AM,34,93,103,173,417,485,64,204,7,Hoboken
1:00:00 AM,21,59,57,125,386,274,45,234,7,Hoboken
2:00:00 AM,11,41,48,54,178,185,20,169,7,Hoboken
3:00:00 AM,13,16,21,30,118,100,10,92,7,Hoboken
4:00:00 AM,30,17,12,22,59,48,20,20,7,Hoboken
5:00:00 AM,142,30,17,55,63,59,24,39,7,Hoboken
6:00:00 AM,"1,471",88,60,168,73,45,78,67,7,Hoboken
7:00:00 AM,"5,775",166,105,424,82,57,173,61,7,Hoboken
8:00:00 AM,"10,415",287,166,"1,039",176,89,224,156,7,Hoboken
9:00:00 AM,"4,251",451,295,"1,045",257,177,364,208,7,Hoboken
10:00:00 AM,"1,110",579,469,478,341,222,400,186,7,Hoboken
11:00:00 AM,728,705,582,395,375,305,469,406,7,Hoboken
12:00:00 PM,597,728,584,470,430,334,501,430,7,Hoboken
1:00:00 PM,509,663,546,649,476,397,444,391,7,Hoboken
2:00:00 PM,506,560,516,859,483,427,476,521,7,Hoboken
3:00:00 PM,554,526,477,"1,356",531,501,501,525,7,Hoboken
4:00:00 PM,837,555,499,"3,053",634,507,472,512,7,Hoboken
5:00:00 PM,"1,436",599,508,"7,250",733,705,512,574,7,Hoboken
6:00:00 PM,"1,141",604,446,"6,550",760,609,477,614,7,Hoboken
7:00:00 PM,615,526,370,"2,981",648,606,479,540,7,Hoboken
8:00:00 PM,356,419,310,"1,628",654,552,375,628,7,Hoboken
9:00:00 PM,251,327,265,"1,103",693,457,350,479,7,Hoboken
10:00:00 PM,181,274,155,792,625,432,534,886,7,Hoboken
11:00:00 PM,101,195,80,580,672,320,327,848,7,Hoboken
12:00:00 AM,40,98,136,161,432,484,0,0,8,Hoboken
