Hour,Avg Weekday Entry,Avg Saturday Entry,Avg Sunday Entry,Avg Weekday Exit,Avg Saturday Exit,Avg Sunday Exit,Avg Holiday Entries,Avg Holiday Exits,month,station
1:00:00 PM,691,682,685,616,553,449,627,388,5,Newark
2:00:00 PM,673,637,594,880,529,470,605,455,5,Newark
3:00:00 PM,775,609,509,"1,388",661,587,554,544,5,Newark
4:00:00 PM,"1,089",566,499,"3,116",724,638,611,561,5,Newark
5:00:00 PM,"1,707",525,510,"5,991",821,661,542,676,5,Newark
6:00:00 PM,"1,178",506,467,"5,127",832,654,431,561,5,Newark
7:00:00 PM,676,474,410,"2,200",735,673,433,672,5,Newark
8:00:00 PM,456,411,425,"1,279",707,617,389,477,5,Newark
9:00:00 PM,398,365,346,911,691,560,359,426,5,Newark
10:00:00 PM,223,323,277,665,552,331,282,389,5,Newark
11:00:00 PM,149,220,145,435,596,404,154,338,5,Newark
12:00:00 AM,57,108,138,419,480,462,0,0,6,Newark
1:00:00 AM,35,52,56,127,170,204,0,0,6,Newark
2:00:00 AM,27,40,44,146,264,220,0,0,6,Newark
3:00:00 AM,63,37,36,111,221,210,0,0,6,Newark
4:00:00 AM,153,95,56,128,150,216,0,0,6,Newark
5:00:00 AM,"1,406",290,142,122,138,81,0,0,6,Newark
6:00:00 AM,"2,925",454,245,483,249,161,0,0,6,Newark
7:00:00 AM,"6,198",591,340,"1,002",318,223,0,0,6,Newark
8:00:00 AM,"7,255",599,409,"1,432",300,169,0,0,6,Newark
9:00:00 AM,"2,687",669,540,"1,057",426,345,0,0,6,Newark
10:00:00 AM,"1,005",694,689,515,392,309,0,0,6,Newark
11:00:00 AM,809,757,749,425,464,297,0,0,6,Newark
12:00:00 PM,725,809,809,562,487,355,0,0,6,Newark
1:00:00 PM,706,809,761,662,535,374,0,0,6,Newark
2:00:00 PM,720,803,681,803,628,407,0,0,6,Newark
3:00:00 PM,787,735,625,"1,283",704,482,0,0,6,Newark
4:00:00 PM,"1,132",746,566,"2,965",807,607,0,0,6,Newark
5:00:00 PM,"1,714",673,544,"6,277",847,615,0,0,6,Newark
6:00:00 PM,"1,206",596,542,"4,954",864,704,0,0,6,Newark
7:00:00 PM,692,545,480,"2,155",988,785,0,0,6,Newark
8:00:00 PM,460,461,459,"1,274",696,705,0,0,6,Newark
9:00:00 PM,400,504,407,892,650,516,0,0,6,Newark
10:00:00 PM,271,638,323,668,517,428,0,0,6,Newark
11:00:00 PM,190,296,258,458,482,467,0,0,6,Newark
12:00:00 AM,73,116,140,445,638,448,62,409,7,Newark
1:00:00 AM,47,43,67,157,195,215,37,160,7,Newark
2:00:00 AM,28,31,54,160,281,243,31,188,7,Newark
3:00:00 AM,66,33,36,117,232,245,27,169,7,Newark
4:00:00 AM,149,85,57,126,173,180,43,119,7,Newark
5:00:00 AM,"1,325",302,138,125,165,115,190,87,7,Newark
6:00:00 AM,"2,837",447,257,518,252,169,305,145,7,Newark
7:00:00 AM,"6,375",573,326,962,305,203,368,217,7,Newark
8:00:00 AM,"7,016",598,397,"1,467",373,171,487,260,7,Newark
9:00:00 AM,"2,546",689,553,"1,075",378,328,583,360,7,Newark
10:00:00 AM,"1,013",764,686,530,428,361,652,353,7,Newark
11:00:00 AM,770,788,743,486,459,344,636,353,7,Newark
12:00:00 PM,740,844,724,562,479,364,825,399,7,Newark
1:00:00 PM,731,811,704,669,488,400,802,535,7,Newark
2:00:00 PM,713,759,648,879,569,466,788,446,7,Newark
3:00:00 PM,795,680,559,"1,337",692,482,785,656,7,Newark
4:00:00 PM,"1,132",614,549,"3,077",749,560,809,554,7,Newark
5:00:00 PM,"1,686",578,480,"6,237",972,679,884,805,7,Newark
6:00:00 PM,"1,208",570,555,"5,136",798,747,"1,037",724,7,Newark
7:00:00 PM,714,504,463,"2,269",863,723,903,610,7,Newark
8:00:00 PM,448,445,446,"1,369",806,696,849,602,7,Newark
9:00:00 PM,396,418,361,992,777,588,430,559,7,Newark
10:00:00 PM,263,359,319,849,607,499,345,"1,722",7,Newark
11:00:00 PM,175,225,188,588,538,519,201,"1,314",7,Newark
12:00:00 AM,58,90,107,384,473,354,0,0,8,Newark
1:00:00 AM,32,55,71,124,181,262,0,0,8,Newark
2:00:00 AM,30,36,46,147,253,298,0,0,8,Newark
3:00:00 AM,64,52,34,105,236,281,0,0,8,Newark
4:00:00 AM,145,85,55,121,133,117,0,0,8,Newark
5:00:00 AM,"1,365",281,140,115,166,195,0,0,8,Newark
6:00:00 AM,"2,708",473,241,472,225,175,0,0,8,Newark
7:00:00 AM,"6,255",571,306,839,272,214,0,0,8,Newark
8:00:00 AM,"6,874",572,389,"1,316",306,155,0,0,8,Newark
9:00:00 AM,"2,572",703,567,918,370,349,0,0,8,Newark
10:00:00 AM,"1,075",757,686,462,384,364,0,0,8,Newark
11:00:00 AM,828,807,718,448,474,319,0,0,8,Newark
12:00:00 PM,730,831,751,556,474,341,0,0,8,Newark
1:00:00 PM,710,805,720,648,506,415,0,0,8,Newark
2:00:00 PM,703,795,700,779,589,434,0,0,8,Newark
3:00:00 PM,783,718,600,"1,164",595,490,0,0,8,Newark
4:00:00 PM,"1,083",670,539,"2,894",836,719,0,0,8,Newark
5:00:00 PM,"1,687",660,538,"5,807",784,669,0,0,8,Newark
6:00:00 PM,"1,215",584,547,"4,819",672,705,0,0,8,Newark
7:00:00 PM,677,549,474,"2,039",739,694,0,0,8,Newark
8:00:00 PM,425,488,427,"1,194",682,680,0,0,8,Newark
9:00:00 PM,374,423,404,841,710,594,0,0,8,Newark
10:00:00 PM,226,356,270,594,664,531,0,0,8,Newark
11:00:00 PM,180,224,142,413,558,373,0,0,8,Newark
12:00:00 AM,63,95,124,325,483,316,105,284,9,Newark
1:00:00 AM,29,45,60,120,155,325,54,114,9,Newark
2:00:00 AM,29,31,39,130,239,296,54,140,9,Newark
3:00:00 AM,60,46,40,96,245,259,58,159,9,Newark
4:00:00 AM,155,89,48,102,116,163,55,132,9,Newark
5:00:00 AM,"1,444",307,160,134,157,112,225,88,9,Newark
6:00:00 AM,"2,867",443,269,474,220,139,372,119,9,Newark
7:00:00 AM,"6,390",610,313,927,300,193,420,176,9,Newark
8:00:00 AM,"7,320",672,384,"1,416",318,134,487,166,9,Newark
9:00:00 AM,"2,814",722,586,"1,070",339,545,607,269,9,Newark
10:00:00 AM,"1,051",795,653,524,385,339,863,234,9,Newark
11:00:00 AM,830,848,700,460,419,272,"1,004",281,9,Newark
12:00:00 PM,723,867,727,554,432,317,"1,241",357,9,Newark
1:00:00 PM,731,854,741,645,503,342,"1,028",301,9,Newark
2:00:00 PM,730,830,658,805,527,370,"1,079",422,9,Newark
3:00:00 PM,836,749,608,"1,337",583,450,843,518,9,Newark
4:00:00 PM,"1,194",730,565,"3,066",723,474,706,654,9,Newark
5:00:00 PM,"1,806",620,514,"6,282",848,626,595,699,9,Newark
6:00:00 PM,"1,265",647,555,"5,029",801,550,528,734,9,Newark
7:00:00 PM,729,531,474,"2,154",814,584,560,923,9,Newark
8:00:00 PM,506,462,390,"1,279",773,575,466,896,9,Newark
9:00:00 PM,460,404,316,907,710,460,384,924,9,Newark
10:00:00 PM,248,324,259,588,602,336,318,607,9,Newark
11:00:00 PM,216,179,132,420,502,330,136,422,9,Newark
12:00:00 AM,63,86,122,329,514,369,77,325,10,Newark
1:00:00 AM,32,56,67,139,187,312,32,90,10,Newark
2:00:00 AM,32,47,42,129,270,281,39,130,10,Newark
3:00:00 AM,67,49,44,100,277,292,55,88,10,Newark
4:00:00 AM,178,95,53,104,133,195,124,136,10,Newark
5:00:00 AM,"1,468",364,147,161,206,188,"1,042",105,10,Newark
6:00:00 AM,"2,930",465,261,558,246,165,"1,807",478,10,Newark
7:00:00 AM,"6,378",669,306,"1,045",339,179,"4,176",872,10,Newark
8:00:00 AM,"7,487",694,399,"1,667",275,200,"5,149","1,357",10,Newark
9:00:00 AM,"2,968",725,481,"1,248",498,357,"1,879",969,10,Newark
10:00:00 AM,"1,036",721,559,615,474,348,790,573,10,Newark
11:00:00 AM,832,846,614,504,515,315,723,504,10,Newark
12:00:00 PM,704,851,612,612,543,342,586,547,10,Newark
1:00:00 PM,715,784,646,683,622,436,639,612,10,Newark
2:00:00 PM,725,762,596,882,647,448,696,772,10,Newark
3:00:00 PM,815,782,521,"1,379",752,508,650,"1,018",10,Newark
4:00:00 PM,"1,206",793,525,"3,424",866,594,982,"2,168",10,Newark
5:00:00 PM,"1,870",703,488,"6,626","1,060",685,"1,514","4,583",10,Newark
6:00:00 PM,"1,323",621,501,"5,712",985,742,"1,081","3,773",10,Newark
7:00:00 PM,738,535,430,"2,423","1,013",712,644,"1,450",10,Newark
8:00:00 PM,494,488,382,"1,305",719,657,456,925,10,Newark
9:00:00 PM,470,413,298,940,707,500,425,659,10,Newark
10:00:00 PM,278,445,270,688,571,424,225,533,10,Newark
11:00:00 PM,177,251,136,444,516,339,118,372,10,Newark
12:00:00 AM,53,79,123,303,427,279,79,317,11,Newark
1:00:00 AM,33,41,68,115,137,278,31,117,11,Newark
2:00:00 AM,28,30,38,125,160,213,28,167,11,Newark
3:00:00 AM,63,38,43,94,165,193,60,129,11,Newark
4:00:00 AM,162,69,51,111,142,118,96,145,11,Newark
5:00:00 AM,"1,502",332,153,140,201,132,706,100,11,Newark
6:00:00 AM,"2,924",453,273,503,220,136,"1,147",284,11,Newark
7:00:00 AM,"6,387",595,314,"1,011",258,159,"2,043",455,11,Newark
8:00:00 AM,"7,272",643,353,"1,543",284,157,"2,466",633,11,Newark
9:00:00 AM,"2,786",665,473,"1,159",410,263,"1,139",585,11,Newark
10:00:00 AM,"1,046",679,587,569,381,304,832,460,11,Newark
11:00:00 AM,789,777,595,509,364,285,650,486,11,Newark
12:00:00 PM,655,776,610,577,456,305,690,623,11,Newark
1:00:00 PM,697,733,597,734,461,367,681,694,11,Newark
2:00:00 PM,726,663,605,902,643,404,666,868,11,Newark
3:00:00 PM,807,642,538,"1,379",660,428,690,979,11,Newark
4:00:00 PM,"1,208",633,547,"3,262",695,589,718,"1,558",11,Newark
5:00:00 PM,"1,855",604,485,"6,414",921,681,923,"2,516",11,Newark
6:00:00 PM,"1,242",538,505,"5,293",927,823,644,"1,878",11,Newark
7:00:00 PM,682,452,397,"2,241",704,582,484,"1,180",11,Newark
8:00:00 PM,467,399,328,"1,242",588,530,412,756,11,Newark
9:00:00 PM,434,429,276,868,556,409,437,573,11,Newark
10:00:00 PM,271,273,309,563,490,295,343,458,11,Newark
11:00:00 PM,127,194,195,386,405,281,204,410,11,Newark
12:00:00 AM,63,87,138,307,488,382,74,266,12,Newark
1:00:00 AM,27,40,50,118,181,186,32,137,12,Newark
2:00:00 AM,31,33,35,134,225,245,22,108,12,Newark
3:00:00 AM,63,44,40,103,202,208,27,117,12,Newark
4:00:00 AM,153,73,40,114,156,148,36,110,12,Newark
5:00:00 AM,"1,317",277,140,120,122,98,103,60,12,Newark
6:00:00 AM,"2,484",423,243,430,218,118,135,99,12,Newark
7:00:00 AM,"5,302",504,277,766,265,191,173,140,12,Newark
8:00:00 AM,"6,261",526,335,"1,205",259,119,141,160,12,Newark
9:00:00 AM,"2,534",657,468,919,343,272,271,215,12,Newark
10:00:00 AM,"1,058",705,582,489,344,301,273,208,12,Newark
11:00:00 AM,863,758,575,452,399,303,468,262,12,Newark
12:00:00 PM,742,750,614,555,421,322,447,359,12,Newark
1:00:00 PM,762,719,617,687,390,377,516,326,12,Newark
2:00:00 PM,777,696,591,865,631,393,525,368,12,Newark
3:00:00 PM,840,632,537,"1,341",606,523,448,434,12,Newark
4:00:00 PM,"1,156",601,532,"2,775",726,611,461,443,12,Newark
5:00:00 PM,"1,631",588,491,"5,155",862,669,435,559,12,Newark
6:00:00 PM,"1,083",524,468,"4,181",788,685,371,548,12,Newark
7:00:00 PM,646,416,405,"1,942",737,574,320,439,12,Newark
8:00:00 PM,423,436,305,"1,147",664,544,325,378,12,Newark
9:00:00 PM,444,337,284,833,573,442,319,429,12,Newark
10:00:00 PM,322,285,215,593,437,305,263,323,12,Newark
11:00:00 PM,166,179,128,394,490,311,103,329,12,Newark
12:00:00 AM,6,10,12,86,151,102,5,112,1,Harrison
1:00:00 AM,3,6,9,37,109,149,2,39,1,Harrison
2:00:00 AM,7,8,5,30,111,126,7,41,1,Harrison
3:00:00 AM,23,9,5,15,64,92,11,30,1,Harrison
4:00:00 AM,64,21,11,13,27,55,28,20,1,Harrison
5:00:00 AM,389,81,28,20,35,35,153,13,1,Harrison
6:00:00 AM,861,115,54,93,37,29,215,43,1,Harrison
7:00:00 AM,"1,882",136,55,141,30,30,345,70,1,Harrison
8:00:00 AM,"2,347",180,85,133,56,25,375,53,1,Harrison
9:00:00 AM,999,179,124,99,53,35,296,48,1,Harrison
10:00:00 AM,330,225,179,69,57,41,248,56,1,Harrison
11:00:00 AM,206,239,189,90,62,53,251,68,1,Harrison
12:00:00 PM,172,213,204,127,103,65,195,67,1,Harrison
1:00:00 PM,177,204,207,156,94,95,203,133,1,Harrison
2:00:00 PM,162,182,173,261,114,111,174,149,1,Harrison
3:00:00 PM,164,171,150,426,155,132,143,230,1,Harrison
4:00:00 PM,194,133,133,896,199,186,152,359,1,Harrison
5:00:00 PM,205,130,105,"1,677",256,223,142,424,1,Harrison
6:00:00 PM,138,113,88,"1,892",230,213,108,451,1,Harrison
7:00:00 PM,73,84,61,"1,127",236,227,65,386,1,Harrison
8:00:00 PM,55,78,61,548,192,224,39,250,1,Harrison
9:00:00 PM,63,70,39,375,175,194,42,227,1,Harrison
10:00:00 PM,33,57,30,278,134,110,37,183,1,Harrison
11:00:00 PM,17,24,19,171,150,155,11,141,1,Harrison
12:00:00 AM,6,9,12,103,182,127,4,87,2,Harrison
1:00:00 AM,2,4,5,43,85,77,5,31,2,Harrison
2:00:00 AM,8,6,4,31,75,81,6,43,2,Harrison
3:00:00 AM,21,12,9,20,71,50,5,27,2,Harrison
4:00:00 AM,59,24,10,16,28,56,29,18,2,Harrison
5:00:00 AM,391,77,29,19,42,22,145,12,2,Harrison
6:00:00 AM,834,116,59,88,33,21,257,31,2,Harrison
7:00:00 AM,"1,809",167,75,125,43,31,451,68,2,Harrison
8:00:00 AM,"2,267",198,92,146,53,27,494,80,2,Harrison
9:00:00 AM,990,209,139,97,52,36,375,53,2,Harrison
10:00:00 AM,340,227,216,78,61,47,289,60,2,Harrison
11:00:00 AM,196,246,204,87,78,62,255,70,2,Harrison
12:00:00 PM,178,221,213,135,112,70,237,81,2,Harrison
1:00:00 PM,183,229,197,171,114,113,223,109,2,Harrison
2:00:00 PM,166,223,156,253,201,129,163,196,2,Harrison
3:00:00 PM,167,226,115,426,224,151,127,291,2,Harrison
4:00:00 PM,188,190,123,860,227,205,151,413,2,Harrison
5:00:00 PM,212,184,104,"1,518",318,218,151,481,2,Harrison
6:00:00 PM,143,157,75,"1,928",262,248,105,604,2,Harrison
7:00:00 PM,78,111,58,"1,068",273,236,53,504,2,Harrison
8:00:00 PM,52,79,45,572,284,201,61,314,2,Harrison
9:00:00 PM,63,77,31,418,251,146,42,221,2,Harrison
10:00:00 PM,64,62,35,272,222,99,28,110,2,Harrison
11:00:00 PM,20,32,24,174,175,127,15,181,2,Harrison
12:00:00 AM,6,9,11,110,214,118,0,0,3,Harrison
1:00:00 AM,2,3,5,42,82,58,0,0,3,Harrison
2:00:00 AM,7,4,2,36,82,28,0,0,3,Harrison
3:00:00 AM,25,6,4,16,51,65,0,0,3,Harrison
4:00:00 AM,56,18,11,14,47,45,0,0,3,Harrison
5:00:00 AM,382,79,33,22,29,19,0,0,3,Harrison
6:00:00 AM,833,121,62,90,37,31,0,0,3,Harrison
7:00:00 AM,"1,803",157,65,123,57,32,0,0,3,Harrison
8:00:00 AM,"2,211",222,99,142,54,23,0,0,3,Harrison
9:00:00 AM,"1,001",202,144,104,55,41,0,0,3,Harrison
10:00:00 AM,328,206,169,81,69,42,0,0,3,Harrison
11:00:00 AM,195,210,174,84,121,42,0,0,3,Harrison
12:00:00 PM,181,217,191,124,166,75,0,0,3,Harrison
1:00:00 PM,192,209,152,162,278,83,0,0,3,Harrison
2:00:00 PM,159,172,145,238,444,120,0,0,3,Harrison
3:00:00 PM,168,176,140,409,732,143,0,0,3,Harrison
4:00:00 PM,187,166,116,821,469,175,0,0,3,Harrison
5:00:00 PM,206,223,98,"1,538",289,190,0,0,3,Harrison
6:00:00 PM,152,820,81,"1,828",279,210,0,0,3,Harrison
7:00:00 PM,82,586,62,"1,076",246,227,0,0,3,Harrison
8:00:00 PM,62,134,55,597,237,195,0,0,3,Harrison
9:00:00 PM,59,82,40,415,189,149,0,0,3,Harrison
10:00:00 PM,29,63,21,281,175,111,0,0,3,Harrison
11:00:00 PM,18,22,11,191,168,96,0,0,3,Harrison
12:00:00 AM,9,11,21,130,214,155,0,0,4,Harrison
1:00:00 AM,3,4,6,52,74,74,0,0,4,Harrison
2:00:00 AM,7,7,6,36,85,86,0,0,4,Harrison
3:00:00 AM,28,8,6,23,57,63,0,0,4,Harrison
4:00:00 AM,60,21,9,15,30,47,0,0,4,Harrison
5:00:00 AM,397,83,37,18,46,38,0,0,4,Harrison
6:00:00 AM,888,121,65,92,34,25,0,0,4,Harrison
7:00:00 AM,"1,882",168,80,125,52,37,0,0,4,Harrison
8:00:00 AM,"2,291",224,107,150,45,27,0,0,4,Harrison
9:00:00 AM,"1,008",224,179,108,61,44,0,0,4,Harrison
10:00:00 AM,375,283,254,84,62,55,0,0,4,Harrison
11:00:00 AM,243,278,246,94,77,71,0,0,4,Harrison
12:00:00 PM,215,288,245,143,99,78,0,0,4,Harrison
1:00:00 PM,196,252,224,173,130,100,0,0,4,Harrison
2:00:00 PM,168,222,183,281,169,140,0,0,4,Harrison
3:00:00 PM,185,194,156,446,262,184,0,0,4,Harrison
4:00:00 PM,196,194,140,923,313,206,0,0,4,Harrison
5:00:00 PM,230,186,119,"1,636",456,251,0,0,4,Harrison
6:00:00 PM,160,166,101,"1,895",755,279,0,0,4,Harrison
7:00:00 PM,90,128,67,"1,078",654,301,0,0,4,Harrison
8:00:00 PM,63,117,78,639,317,242,0,0,4,Harrison
9:00:00 PM,80,850,57,466,319,232,0,0,4,Harrison
10:00:00 PM,32,309,34,311,258,117,0,0,4,Harrison
11:00:00 PM,17,59,15,195,236,137,0,0,4,Harrison
12:00:00 AM,8,13,18,129,215,143,10,126,5,Harrison
1:00:00 AM,3,7,3,54,91,124,6,55,5,Harrison
2:00:00 AM,7,7,7,48,99,60,7,43,5,Harrison
3:00:00 AM,28,7,6,22,61,53,6,39,5,Harrison
4:00:00 AM,65,27,10,18,64,32,13,38,5,Harrison
5:00:00 AM,424,83,40,18,40,34,54,14,5,Harrison
6:00:00 AM,933,130,72,100,44,31,86,19,5,Harrison
7:00:00 AM,"1,926",157,89,124,54,32,88,40,5,Harrison
8:00:00 AM,"2,293",217,133,144,63,33,88,33,5,Harrison
9:00:00 AM,"1,036",216,192,104,67,35,138,32,5,Harrison
10:00:00 AM,385,248,259,76,73,55,147,92,5,Harrison
11:00:00 AM,224,297,267,88,78,69,189,53,5,Harrison
12:00:00 PM,195,259,251,133,92,100,232,79,5,Harrison
1:00:00 PM,196,222,227,171,130,111,191,81,5,Harrison
2:00:00 PM,173,205,180,292,179,156,173,102,5,Harrison
3:00:00 PM,194,181,164,464,223,194,135,152,5,Harrison
4:00:00 PM,203,177,140,947,259,255,152,152,5,Harrison
5:00:00 PM,228,157,135,"1,623",330,429,120,223,5,Harrison
6:00:00 PM,169,157,112,"1,993",462,322,105,223,5,Harrison
7:00:00 PM,94,125,145,"1,129",413,309,56,256,5,Harrison
8:00:00 PM,73,94,308,626,268,267,59,216,5,Harrison
9:00:00 PM,145,346,74,471,275,240,50,238,5,Harrison
10:00:00 PM,56,135,48,331,246,165,45,173,5,Harrison
11:00:00 PM,23,45,25,225,234,177,22,120,5,Harrison
12:00:00 AM,10,14,22,153,242,208,0,0,6,Harrison
1:00:00 AM,3,4,6,55,101,130,0,0,6,Harrison
2:00:00 AM,7,6,5,52,125,59,0,0,6,Harrison
3:00:00 AM,30,5,5,24,62,64,0,0,6,Harrison
4:00:00 AM,66,25,14,20,36,57,0,0,6,Harrison
5:00:00 AM,427,85,35,21,19,22,0,0,6,Harrison
6:00:00 AM,939,124,65,97,39,35,0,0,6,Harrison
7:00:00 AM,"1,881",144,100,133,58,36,0,0,6,Harrison
8:00:00 AM,"2,291",200,128,152,51,31,0,0,6,Harrison
9:00:00 AM,"1,000",236,195,100,89,44,0,0,6,Harrison
10:00:00 AM,378,260,229,83,128,55,0,0,6,Harrison
11:00:00 AM,240,280,293,91,205,78,0,0,6,Harrison
12:00:00 PM,209,299,278,132,441,104,0,0,6,Harrison
1:00:00 PM,191,242,221,190,614,113,0,0,6,Harrison
2:00:00 PM,185,232,187,281,305,141,0,0,6,Harrison
3:00:00 PM,192,741,162,448,588,181,0,0,6,Harrison
4:00:00 PM,228,522,132,916,777,218,0,0,6,Harrison
5:00:00 PM,217,253,124,"1,703",355,255,0,0,6,Harrison
6:00:00 PM,165,311,104,"1,926",271,282,0,0,6,Harrison
7:00:00 PM,105,911,98,"1,112",314,330,0,0,6,Harrison
8:00:00 PM,74,317,81,635,296,308,0,0,6,Harrison
9:00:00 PM,104,162,65,471,296,224,0,0,6,Harrison
10:00:00 PM,141,75,41,342,262,187,0,0,6,Harrison
11:00:00 PM,45,44,21,228,250,187,0,0,6,Harrison
12:00:00 AM,7,123,17,155,247,218,10,195,7,Harrison
1:00:00 AM,3,15,6,65,106,101,5,106,7,Harrison
2:00:00 AM,7,6,4,52,125,68,4,36,7,Harrison
3:00:00 AM,28,7,4,28,72,80,8,36,7,Harrison
4:00:00 AM,66,20,11,19,45,55,16,19,7,Harrison
5:00:00 AM,407,76,31,20,38,19,48,15,7,Harrison
6:00:00 AM,897,117,61,89,51,36,80,18,7,Harrison
7:00:00 AM,"1,940",160,87,118,52,37,83,33,7,Harrison
8:00:00 AM,"2,155",178,113,143,50,38,172,47,7,Harrison
9:00:00 AM,919,240,198,102,62,43,135,46,7,Harrison
10:00:00 AM,363,289,250,85,82,71,209,55,7,Harrison
11:00:00 AM,232,302,263,121,89,74,224,93,7,Harrison
12:00:00 PM,208,288,287,132,105,89,211,74,7,Harrison
1:00:00 PM,205,260,217,187,141,109,250,152,7,Harrison
2:00:00 PM,186,208,203,302,176,139,223,127,7,Harrison
3:00:00 PM,187,229,165,476,220,145,238,167,7,Harrison
4:00:00 PM,205,184,145,948,264,171,245,180,7,Harrison
5:00:00 PM,213,199,134,"1,699",370,231,235,287,7,Harrison
6:00:00 PM,164,169,121,"2,061",431,283,289,243,7,Harrison
7:00:00 PM,117,134,95,"1,237",387,299,316,212,7,Harrison
8:00:00 PM,101,112,77,655,332,275,282,195,7,Harrison
9:00:00 PM,198,367,62,473,323,241,96,158,7,Harrison
10:00:00 PM,267,128,36,344,305,208,60,711,7,Harrison
11:00:00 PM,85,38,20,231,228,205,30,552,7,Harrison
12:00:00 AM,7,12,17,155,233,211,0,0,8,Harrison
1:00:00 AM,3,6,7,62,91,92,0,0,8,Harrison
2:00:00 AM,6,5,5,58,101,118,0,0,8,Harrison
3:00:00 AM,29,7,7,29,78,84,0,0,8,Harrison
4:00:00 AM,63,21,14,20,41,52,0,0,8,Harrison
5:00:00 AM,409,77,32,18,36,31,0,0,8,Harrison
6:00:00 AM,858,134,66,95,45,32,0,0,8,Harrison
7:00:00 AM,"1,883",147,91,119,58,39,0,0,8,Harrison
8:00:00 AM,"2,158",189,131,135,48,29,0,0,8,Harrison
9:00:00 AM,959,239,192,104,64,54,0,0,8,Harrison
10:00:00 AM,383,279,273,88,91,75,0,0,8,Harrison
11:00:00 AM,248,302,262,93,94,61,0,0,8,Harrison
12:00:00 PM,218,303,264,133,115,83,0,0,8,Harrison
1:00:00 PM,201,244,250,182,136,97,0,0,8,Harrison
2:00:00 PM,187,244,200,285,180,129,0,0,8,Harrison
3:00:00 PM,188,224,175,464,208,139,0,0,8,Harrison
4:00:00 PM,202,233,188,910,320,224,0,0,8,Harrison
5:00:00 PM,227,214,158,"1,663",385,264,0,0,8,Harrison
6:00:00 PM,182,178,125,"1,984",469,297,0,0,8,Harrison
7:00:00 PM,106,154,97,"1,091",461,294,0,0,8,Harrison
8:00:00 PM,79,137,80,622,316,296,0,0,8,Harrison
9:00:00 PM,213,297,64,446,346,278,0,0,8,Harrison
10:00:00 PM,53,351,39,336,321,231,0,0,8,Harrison
11:00:00 PM,24,54,25,234,248,146,0,0,8,Harrison
12:00:00 AM,6,15,12,136,247,196,16,216,9,Harrison
1:00:00 AM,3,7,4,60,98,135,7,84,9,Harrison
2:00:00 AM,5,7,6,47,112,115,3,45,9,Harrison
3:00:00 AM,29,8,5,22,68,75,8,48,9,Harrison
4:00:00 AM,67,21,13,20,31,44,11,34,9,Harrison
5:00:00 AM,437,80,44,22,39,22,53,10,9,Harrison
6:00:00 AM,924,121,73,94,44,31,90,32,9,Harrison
7:00:00 AM,"1,986",173,87,121,65,61,105,36,9,Harrison
8:00:00 AM,"2,336",222,124,130,65,51,111,36,9,Harrison
9:00:00 AM,"1,050",248,185,114,63,80,236,37,9,Harrison
10:00:00 AM,396,303,246,86,80,107,275,47,9,Harrison
11:00:00 AM,246,319,256,108,84,131,297,102,9,Harrison
12:00:00 PM,204,276,230,153,112,333,311,77,9,Harrison
1:00:00 PM,201,291,217,204,161,223,253,96,9,Harrison
2:00:00 PM,192,279,241,305,182,187,228,142,9,Harrison
3:00:00 PM,189,230,498,530,210,316,147,208,9,Harrison
4:00:00 PM,216,247,207,"1,030",276,348,140,272,9,Harrison
5:00:00 PM,232,234,187,"1,827",308,266,151,316,9,Harrison
6:00:00 PM,175,215,162,"1,983",328,264,129,320,9,Harrison
7:00:00 PM,108,156,441,"1,136",340,283,82,327,9,Harrison
8:00:00 PM,143,115,139,665,349,306,104,302,9,Harrison
9:00:00 PM,276,92,75,459,318,245,64,249,9,Harrison
10:00:00 PM,68,60,39,304,291,202,36,228,9,Harrison
11:00:00 PM,26,30,14,224,296,174,21,189,9,Harrison
12:00:00 AM,9,7,24,123,232,231,7,159,10,Harrison
1:00:00 AM,2,8,10,54,86,93,2,23,10,Harrison
2:00:00 AM,7,8,6,48,101,97,6,38,10,Harrison
3:00:00 AM,29,10,5,21,75,92,19,14,10,Harrison
4:00:00 AM,70,29,19,18,42,62,47,15,10,Harrison
5:00:00 AM,444,94,40,25,34,45,303,23,10,Harrison
6:00:00 AM,934,128,63,99,45,31,610,76,10,Harrison
7:00:00 AM,"1,983",197,89,125,64,29,"1,425",111,10,Harrison
8:00:00 AM,"2,381",227,118,152,37,34,"1,591",91,10,Harrison
9:00:00 AM,"1,095",266,190,113,69,57,683,91,10,Harrison
10:00:00 AM,387,296,221,87,101,68,301,69,10,Harrison
11:00:00 AM,240,301,223,100,96,72,215,82,10,Harrison
12:00:00 PM,208,301,216,149,123,78,171,156,10,Harrison
1:00:00 PM,208,252,207,195,170,109,154,141,10,Harrison
2:00:00 PM,188,230,157,289,250,160,153,246,10,Harrison
3:00:00 PM,182,222,145,472,304,228,145,330,10,Harrison
4:00:00 PM,229,221,135,965,517,428,198,648,10,Harrison
5:00:00 PM,236,225,129,"1,706",469,303,196,"1,233",10,Harrison
6:00:00 PM,183,252,112,"2,041",316,254,145,"1,464",10,Harrison
7:00:00 PM,99,456,381,"1,207",390,302,77,870,10,Harrison
8:00:00 PM,70,177,124,656,314,247,42,394,10,Harrison
9:00:00 PM,163,129,58,482,282,176,55,260,10,Harrison
10:00:00 PM,47,88,35,325,273,169,21,218,10,Harrison
11:00:00 PM,18,45,10,211,226,140,12,141,10,Harrison
